Query;Thread Id;Rank;threadFinalScore;threadTitleAsymSim;threadTitleAsymSimNorm;threadBodyAsymSim;threadBodyAsymSimNorm;queryTitleCoverageScore;queryCodeCoverageScore;jaccard;2-gramsScore;3-gramsScore;bm25Score;bm25ScoreNorm;tf-idf;tf-idfNorm;AnswerCount;AnswerCountNorm;ThreadUpScore;ThreadTotalUpScore;ThreadTotalUpScoreNorm;


Trash in round 2: (82);https://stackoverflow.com/questions/33576706;0;1.44;7.58;0.52;9.35;0.81;0.0;0.33;0.02;0;0;11.55;0.66;0.43;0.62;4;0.2;0.2;5;0.0;
;https://stackoverflow.com/questions/22888408;1;1.67;11.82;0.81;10.35;0.9;0.33;0.33;0.03;0;0;10.04;0.58;0.36;0.53;1;0.1;0.2;6;0.0;
;https://stackoverflow.com/questions/18163603;2;1.43;8.52;0.58;10.65;0.93;0.33;0.33;0.03;0;0;13.29;0.76;0.4;0.57;2;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/54930625;3;1.56;8.82;0.6;11.0;0.96;0.67;0.67;0.04;0;0;14.69;0.84;0.45;0.66;1;0.1;0.2;4;0.0;
;https://stackoverflow.com/questions/9964703;4;1.3;9.02;0.62;7.48;0.65;0.33;0.67;0.01;0;0;9.56;0.55;0.36;0.52;2;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/10919214;5;1.53;8.61;0.59;9.59;0.83;0.33;0.67;0.04;0;0;17.37;1.0;0.38;0.56;1;0.1;0.4;71;0.0;
;https://stackoverflow.com/questions/23452527;6;1.94;9.81;0.67;8.84;0.77;0.33;1.0;0.01;0;0;15.65;0.9;0.6;0.87;5;0.3;0.5;85;0.1;
;https://stackoverflow.com/questions/28947250;7;1.9;9.41;0.64;7.74;0.67;0.33;0.67;0.01;0;0;9.01;0.52;0.64;0.93;5;0.3;0.5;152;0.1;
;https://stackoverflow.com/questions/27388202;8;1.41;8.39;0.57;9.75;0.85;0.33;0.33;0.03;0;0;9.0;0.52;0.42;0.62;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/750471;9;1.69;7.47;0.51;9.05;0.79;0.33;0.67;0.02;0;0;14.09;0.81;0.53;0.77;6;0.4;0.4;19;0.0;
;https://stackoverflow.com/questions/16777869;10;1.97;9.02;0.62;8.89;0.77;0.0;0.67;0.01;0;0;9.19;0.53;0.37;0.54;13;0.8;0.5;74;0.1;
;https://stackoverflow.com/questions/23346922;11;1.85;9.72;0.66;8.98;0.78;0.33;0.67;0.01;0;0;9.03;0.52;0.61;0.89;6;0.4;0.3;24;0.0;
;https://stackoverflow.com/questions/20438328;12;1.72;10.84;0.74;9.56;0.83;0.33;0.67;0.03;0;0;8.99;0.52;0.63;0.92;2;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/7968488;13;1.96;11.88;0.81;10.42;0.91;0.0;0.67;0.04;0;0;12.37;0.71;0.55;0.8;3;0.2;0.4;31;0.0;
;https://stackoverflow.com/questions/3634853;14;2.97;9.74;0.67;9.51;0.83;0.33;0.67;0.01;0;0;8.97;0.51;0.6;0.87;17;1.0;0.9;1433;1.0;
;https://stackoverflow.com/questions/10894004;15;1.68;11.68;0.8;10.68;0.93;0.33;0.67;0.04;0;0;16.37;0.94;0.43;0.63;2;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/8763543;16;1.67;9.6;0.66;8.84;0.77;0.33;0.67;0.03;0;0;8.97;0.51;0.53;0.77;3;0.2;0.3;24;0.0;
;https://stackoverflow.com/questions/35943094;17;1.62;10.54;0.72;10.13;0.88;0.33;0.67;0.02;0;0;12.1;0.69;0.36;0.52;1;0.1;0.3;12;0.0;
;https://stackoverflow.com/questions/450069;18;1.55;10.74;0.73;9.13;0.79;0.33;0.33;0.01;0;0;10.01;0.57;0.38;0.55;1;0.1;0.2;8;0.0;
;https://stackoverflow.com/questions/52291720;19;1.67;10.69;0.73;8.49;0.74;0.33;0.67;0.01;0;0;8.98;0.51;0.58;0.84;3;0.2;0.1;4;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I move a file in JDK 7?


Found Threads: (2);Pivot;------;------;12.33;------;11.57;------;------;------;------;1;0;14.16;------;0.64;------;14.0;------;------;305.0
;https://stackoverflow.com/questions/300559;6;2.18;8.28;0.67;7.01;0.61;0.67;0.67;0.02;0;0;8.89;0.63;0.52;0.82;7;0.5;0.6;152;0.5;
;https://stackoverflow.com/questions/4645242;34;2.5;8.35;0.68;8.32;0.72;0.67;0.67;0.02;1;0;9.4;0.66;0.53;0.82;10;0.7;0.6;234;0.8;

Missed Threads: (1);https://stackoverflow.com/questions/6210433;-1;9.34;11.35;-1;7.33;-1;0.33;0.67;0.17;0;0;0.0;-1;0.0;-1;3;-1;-1;8;-1;


Trash in round 2: (83);https://stackoverflow.com/questions/34302347;0;1.44;7.94;0.64;9.08;0.78;0.0;1.0;0.03;0;0;12.98;0.92;0.33;0.51;1;0.1;0.2;4;0.0;
;https://stackoverflow.com/questions/18072082;1;1.69;10.35;0.84;9.86;0.85;0.33;0.67;0.02;0;0;9.56;0.68;0.36;0.56;3;0.2;0.1;4;0.0;
;https://stackoverflow.com/questions/37691070;2;1.62;9.64;0.78;9.77;0.84;0.33;0.33;0.02;0;0;11.56;0.82;0.34;0.53;1;0.1;0.2;4;0.0;
;https://stackoverflow.com/questions/4440896;3;1.68;7.37;0.6;8.64;0.75;0.33;0.33;0.03;0;0;10.05;0.71;0.47;0.72;4;0.3;0.3;29;0.1;
;https://stackoverflow.com/questions/53801778;4;1.39;8.06;0.65;7.69;0.66;0.0;0.33;0.01;0;0;9.45;0.67;0.33;0.51;2;0.1;0.2;10;0.0;
;https://stackoverflow.com/questions/19764647;5;1.69;9.43;0.77;8.2;0.71;0.33;0.67;0.01;0;0;9.79;0.69;0.41;0.63;4;0.3;0.2;6;0.0;
;https://stackoverflow.com/questions/51935636;7;1.24;6.16;0.5;7.44;0.64;0.33;0.67;0.02;0;0;9.53;0.67;0.34;0.54;2;0.1;0.2;10;0.0;
;https://stackoverflow.com/questions/15585888;8;1.65;9.84;0.8;8.54;0.74;0.67;0.67;0.02;0;0;9.65;0.68;0.36;0.56;3;0.2;0.2;3;0.0;
;https://stackoverflow.com/questions/23346922;9;1.88;8.8;0.71;8.36;0.72;0.33;0.67;0.01;0;0;9.39;0.66;0.52;0.81;6;0.4;0.3;24;0.1;
;https://stackoverflow.com/questions/27633335;10;1.53;7.41;0.6;8.48;0.73;0.0;0.33;0.03;0;0;8.75;0.62;0.34;0.53;5;0.4;0.2;4;0.0;
;https://stackoverflow.com/questions/19438522;11;1.53;8.71;0.71;8.02;0.69;0.67;0.33;0.02;0;0;9.06;0.64;0.48;0.75;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/24589932;12;1.88;9.12;0.74;9.89;0.86;0.0;0.33;0.03;0;0;13.73;0.97;0.33;0.52;3;0.2;0.5;76;0.2;
;https://stackoverflow.com/questions/26678539;13;1.68;8.51;0.69;8.28;0.72;0.67;0.67;0.02;1;0;9.14;0.65;0.5;0.77;2;0.1;0.3;30;0.1;
;https://stackoverflow.com/questions/16539233;14;1.46;6.45;0.52;8.5;0.73;0.33;0.33;0.04;0;0;8.66;0.61;0.47;0.73;2;0.1;0.3;10;0.0;
;https://stackoverflow.com/questions/27931444;15;1.78;9.16;0.74;8.13;0.7;0.33;0.67;0.02;0;0;8.71;0.62;0.5;0.77;6;0.4;0.2;11;0.0;
;https://stackoverflow.com/questions/52151173;16;1.7;8.66;0.7;7.83;0.68;0.67;0.67;0.01;0;0;8.91;0.63;0.46;0.71;3;0.2;0.3;16;0.1;
;https://stackoverflow.com/questions/19767311;17;1.79;9.99;0.81;9.99;0.86;0.33;0.67;0.02;0;0;12.13;0.86;0.38;0.59;3;0.2;0.3;9;0.0;
;https://stackoverflow.com/questions/6900939;18;1.63;7.94;0.64;7.82;0.68;0.0;0.67;0.02;0;0;8.93;0.63;0.45;0.69;5;0.4;0.2;6;0.0;
;https://stackoverflow.com/questions/21076196;19;1.64;9.08;0.74;8.49;0.73;0.67;0.67;0.03;1;0;9.1;0.64;0.56;0.86;1;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/38845431;20;1.53;8.59;0.7;7.75;0.67;0.0;0.67;0.02;0;0;9.21;0.65;0.45;0.7;1;0.1;0.2;4;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I create and delete a file in JDK 7?


Found Threads: (2);Pivot;------;------;11.73;------;10.69;------;------;------;------;1;0;16.02;------;0.63;------;24.0;------;------;1308.0
;https://stackoverflow.com/questions/6903335;31;1.84;6.66;0.57;8.09;0.76;0.25;0.5;0.02;0;0;13.22;0.83;0.37;0.58;7;0.3;0.8;180;0.1;
;https://stackoverflow.com/questions/779519;110;3.12;9.51;0.81;8.57;0.8;0.25;0.75;0.01;0;0;11.14;0.7;0.58;0.91;23;1.0;0.9;1308;1.0;

Missed Threads: (2);https://stackoverflow.com/questions/991489;-1;8.28;8.55;-1;8.01;-1;0.5;0.5;0.15;1;0;0.0;-1;0.0;-1;17;-1;-1;202;-1;
;https://stackoverflow.com/questions/2885173;-1;7.45;6.9;-1;7.99;-1;0.5;0.5;0.33;0;0;0.0;-1;0.0;-1;30;-1;-1;3607;-1;


Trash in round 2: (231);https://stackoverflow.com/questions/29368257;0;1.62;9.41;0.8;8.0;0.75;0.0;0.75;0.01;0;0;11.59;0.72;0.44;0.69;1;0.0;0.2;11;0.0;
;https://stackoverflow.com/questions/46658758;1;1.39;7.16;0.61;8.17;0.76;0.0;0.75;0.03;0;0;10.99;0.69;0.44;0.69;1;0.0;0.1;2;0.0;
;https://stackoverflow.com/questions/54138684;2;1.63;8.88;0.76;8.55;0.8;0.25;0.75;0.03;0;0;13.78;0.86;0.47;0.74;1;0.0;0.2;5;0.0;
;https://stackoverflow.com/questions/49921791;3;1.61;8.04;0.68;7.32;0.69;0.25;0.5;0.03;0;0;11.17;0.7;0.49;0.77;4;0.2;0.2;4;0.0;
;https://stackoverflow.com/questions/34545672;4;1.4;7.73;0.66;7.62;0.71;0.25;0.75;0.05;0;0;10.97;0.68;0.36;0.58;1;0.0;0.2;5;0.0;
;https://stackoverflow.com/questions/8714893;5;1.58;8.6;0.73;8.64;0.81;0.25;0.5;0.04;0;0;10.34;0.65;0.43;0.68;2;0.1;0.1;4;0.0;
;https://stackoverflow.com/questions/28097440;6;1.36;6.26;0.53;7.97;0.75;0.25;0.75;0.03;0;0;10.21;0.64;0.45;0.71;1;0.0;0.2;4;0.0;
;https://stackoverflow.com/questions/20940082;7;1.67;8.64;0.74;8.37;0.78;0.25;0.5;0.04;0;0;10.44;0.65;0.5;0.79;2;0.1;0.2;11;0.0;
;https://stackoverflow.com/questions/17679107;8;1.58;9.48;0.81;8.55;0.8;0.0;0.25;0.05;0;0;11.04;0.69;0.35;0.55;3;0.1;0.1;7;0.0;
;https://stackoverflow.com/questions/4485716;9;2.13;10.12;0.86;7.57;0.71;0.5;0.5;0.02;0;0;9.92;0.62;0.53;0.83;10;0.4;0.5;81;0.1;
;https://stackoverflow.com/questions/17122580;10;1.64;9.19;0.78;8.66;0.81;0.25;0.75;0.02;0;0;10.8;0.67;0.44;0.69;1;0.0;0.2;8;0.0;
;https://stackoverflow.com/questions/16691437;11;2.01;9.26;0.79;8.19;0.77;0.0;0.75;0.01;0;0;10.88;0.68;0.49;0.78;6;0.2;0.6;120;0.1;
;https://stackoverflow.com/questions/5872205;12;1.52;9.13;0.78;6.67;0.62;0.25;0.5;0.07;0;0;9.66;0.6;0.42;0.67;1;0.0;0.2;4;0.0;
;https://stackoverflow.com/questions/22326081;13;1.59;8.01;0.68;7.87;0.74;0.25;0.75;0.02;0;0;11.05;0.69;0.5;0.79;2;0.1;0.2;3;0.0;
;https://stackoverflow.com/questions/28604323;14;1.39;7.21;0.61;7.94;0.74;0.0;0.75;0.03;0;0;9.94;0.62;0.38;0.61;3;0.1;0.1;5;0.0;
;https://stackoverflow.com/questions/9477257;15;1.45;6.84;0.58;6.49;0.61;0.5;0.75;0.04;0;0;10.14;0.63;0.46;0.73;5;0.2;0.2;9;0.0;
;https://stackoverflow.com/questions/29878237;16;1.62;8.68;0.74;7.32;0.69;0.25;0.75;0.03;0;0;10.0;0.62;0.43;0.67;4;0.2;0.2;16;0.0;
;https://stackoverflow.com/questions/48792823;17;1.57;7.93;0.68;7.3;0.68;0.5;0.75;0.03;0;0;10.85;0.68;0.51;0.81;3;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/21555561;18;1.75;9.95;0.85;8.55;0.8;0.5;0.5;0.03;0;0;9.78;0.61;0.51;0.81;1;0.0;0.2;3;0.0;
;https://stackoverflow.com/questions/34039846;19;1.41;7.35;0.63;7.86;0.74;0.0;0.75;0.02;0;0;11.08;0.69;0.41;0.64;1;0.0;0.2;4;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How to recursively list all text files in a directory?


Found Threads: (1);Pivot;------;------;14.45;------;12.17;------;------;------;------;2;1;22.81;------;0.61;------;31.0;------;------;1742.0
;https://stackoverflow.com/questions/1384947;138;1.74;9.21;0.64;9.79;0.8;0.2;0.8;0.03;0;0;18.07;0.79;0.31;0.51;8;0.3;0.5;219;0.1;

Missed Threads: (1);https://stackoverflow.com/questions/48563709;-1;10.24;10.98;-1;9.5;-1;0.2;0.4;0.11;0;0;0.0;-1;0.0;-1;2;-1;-1;26;-1;


Trash in round 2: (157);https://stackoverflow.com/questions/2056221;0;2.58;13.4;0.93;9.75;0.8;0.6;0.8;0.02;1;0;19.21;0.84;0.37;0.61;20;0.6;0.9;691;0.4;
;https://stackoverflow.com/questions/10622624;1;1.48;8.76;0.61;8.73;0.72;0.2;0.6;0.06;0;0;13.34;0.58;0.5;0.83;2;0.1;0.1;6;0.0;
;https://stackoverflow.com/questions/25782925;2;1.61;11.13;0.77;10.17;0.84;0.4;0.8;0.05;0;0;22.81;1.0;0.34;0.55;3;0.1;0.2;8;0.0;
;https://stackoverflow.com/questions/4917326;3;1.87;9.9;0.69;8.91;0.73;0.4;0.6;0.03;0;0;13.28;0.58;0.39;0.64;4;0.1;0.7;289;0.2;
;https://stackoverflow.com/questions/15742965;4;1.35;7.96;0.55;8.26;0.68;0.4;0.6;0.05;0;0;15.18;0.67;0.38;0.62;5;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/3154488;5;2.11;10.58;0.73;9.67;0.79;0.4;0.6;0.02;1;0;13.24;0.58;0.4;0.66;8;0.3;0.8;420;0.2;
;https://stackoverflow.com/questions/12005566;6;1.47;8.09;0.56;8.71;0.72;0.2;0.6;0.03;0;0;13.04;0.57;0.42;0.7;5;0.2;0.2;10;0.0;
;https://stackoverflow.com/questions/8921987;7;1.64;9.82;0.68;9.14;0.75;0.4;0.8;0.04;1;0;16.23;0.71;0.41;0.67;5;0.2;0.3;21;0.0;
;https://stackoverflow.com/questions/20987214;8;2.04;13.0;0.9;9.34;0.77;0.8;0.6;0.01;1;0;17.71;0.78;0.38;0.62;8;0.3;0.5;153;0.1;
;https://stackoverflow.com/questions/20438328;9;1.68;11.75;0.81;11.98;0.98;0.2;0.6;0.05;0;0;18.19;0.8;0.34;0.56;2;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/12681678;10;1.61;9.97;0.69;8.47;0.7;0.6;0.6;0.05;1;0;13.22;0.58;0.45;0.74;1;0.0;0.4;35;0.0;
;https://stackoverflow.com/questions/21646683;11;1.87;10.97;0.76;10.3;0.85;0.0;0.6;0.04;0;0;20.97;0.92;0.53;0.87;2;0.1;0.4;41;0.0;
;https://stackoverflow.com/questions/19776063;12;1.66;12.56;0.87;9.24;0.76;0.6;0.6;0.08;0;0;20.23;0.89;0.38;0.62;1;0.0;0.2;14;0.0;
;https://stackoverflow.com/questions/15919590;13;1.5;8.23;0.57;10.18;0.84;0.4;0.8;0.04;0;0;15.87;0.7;0.43;0.71;3;0.1;0.2;12;0.0;
;https://stackoverflow.com/questions/21816153;14;1.34;7.98;0.55;8.74;0.72;0.4;0.4;0.03;0;0;14.71;0.64;0.4;0.65;2;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/947730;15;1.67;9.43;0.65;8.82;0.72;0.4;0.6;0.04;0;0;13.37;0.59;0.44;0.72;5;0.2;0.4;24;0.0;
;https://stackoverflow.com/questions/49834725;16;1.61;10.58;0.73;10.19;0.84;0.4;0.6;0.03;1;0;16.82;0.74;0.37;0.61;4;0.1;0.2;13;0.0;
;https://stackoverflow.com/questions/8362850;17;1.47;9.02;0.62;9.18;0.75;0.2;0.6;0.03;0;0;13.07;0.57;0.39;0.64;5;0.2;0.1;2;0.0;
;https://stackoverflow.com/questions/6666872;18;1.41;7.26;0.5;9.09;0.75;0.2;0.6;0.08;0;0;14.74;0.65;0.34;0.57;5;0.2;0.3;51;0.0;
;https://stackoverflow.com/questions/6997364;19;1.59;9.21;0.64;8.18;0.67;0.2;0.8;0.04;0;0;16.46;0.72;0.39;0.64;5;0.2;0.4;74;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I generate public and private keys?


Found Threads: (0);Pivot;------;------;13.05;------;11.79;------;------;------;------;2;1;18.82;------;0.5;------;6.0;------;------;28.0

Missed Threads: (4);https://stackoverflow.com/questions/9890313;-1;10.28;10.48;-1;10.07;-1;0.33;0.33;0.12;0;0;0.0;-1;0.0;-1;4;-1;-1;32;-1;
;https://stackoverflow.com/questions/23193554;-1;10.78;12.73;-1;8.83;-1;1.0;0.33;0.5;0;0;0.0;-1;0.0;-1;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/11410770;-1;10.68;10.5;-1;10.85;-1;0.33;0.33;0.14;1;0;0.0;-1;0.0;-1;4;-1;-1;353;-1;
;https://stackoverflow.com/questions/925377;-1;11.04;12.85;-1;9.22;-1;1.0;0.33;0.5;1;0;0.0;-1;0.0;-1;2;-1;-1;24;-1;


Trash in round 2: (7);https://stackoverflow.com/questions/23328928;0;1.47;7.86;0.6;9.8;0.83;0.0;0.33;0.03;0;0;16.88;0.9;0.25;0.51;1;0.2;0.1;2;0.1;
;https://stackoverflow.com/questions/10884867;1;2.27;9.27;0.71;8.2;0.7;0.33;0.33;0.03;0;0;15.23;0.81;0.25;0.51;5;0.8;0.3;23;0.8;
;https://stackoverflow.com/questions/40059046;2;1.46;6.6;0.51;8.09;0.69;0.0;0.33;0.02;0;0;17.11;0.91;0.26;0.52;2;0.3;0.2;6;0.2;
;https://stackoverflow.com/questions/28071802;3;2.24;10.0;0.77;9.6;0.81;0.33;0.33;0.04;0;0;17.19;0.91;0.31;0.63;6;1.0;0.1;10;0.4;
;https://stackoverflow.com/questions/37850134;4;1.73;7.0;0.54;10.32;0.88;0.0;0.33;0.01;0;0;16.95;0.9;0.25;0.51;1;0.2;0.2;16;0.6;
;https://stackoverflow.com/questions/36320178;5;2.0;11.29;0.86;8.77;0.74;0.67;0.33;0.02;1;0;18.82;1.0;0.31;0.63;2;0.3;0.2;10;0.4;
;https://stackoverflow.com/questions/1391692;6;2.62;11.49;0.88;10.0;0.85;0.33;0.33;0.01;0;0;17.21;0.91;0.26;0.53;5;0.8;0.3;28;1.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I copy a file in JDK 7?


Found Threads: (2);Pivot;------;------;12.86;------;10.85;------;------;------;------;1;0;15.25;------;0.66;------;16.0;------;------;1059.0
;https://stackoverflow.com/questions/17812487;6;1.78;9.8;0.76;8.99;0.83;0.67;0.67;0.02;1;0;11.08;0.73;0.53;0.81;2;0.1;0.3;7;0.0;
;https://stackoverflow.com/questions/106770;14;2.98;8.34;0.65;8.51;0.78;0.67;0.67;0.01;1;0;9.85;0.65;0.65;0.98;16;1.0;0.9;1059;1.0;

Missed Threads: (6);https://stackoverflow.com/questions/300559;-1;8.12;8.9;-1;7.34;-1;0.67;0.67;0.33;1;0;0.0;-1;0.0;-1;7;-1;-1;152;-1;
;https://stackoverflow.com/questions/1146153;-1;8.8;9.49;-1;8.12;-1;0.0;0.67;0.0;1;0;0.0;-1;0.0;-1;31;-1;-1;381;-1;
;https://stackoverflow.com/questions/16433915;-1;8.53;8.41;-1;8.64;-1;0.67;0.67;0.33;1;0;0.0;-1;0.0;-1;6;-1;-1;205;-1;
;https://stackoverflow.com/questions/19694471;-1;9.1;10.43;-1;7.77;-1;0.67;0.67;0.4;1;0;0.0;-1;0.0;-1;3;-1;-1;15;-1;
;https://stackoverflow.com/questions/36090193;-1;8.23;8.67;-1;7.79;-1;0.33;0.67;0.12;0;0;0.0;-1;0.0;-1;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/33749323;-1;9.01;9.71;-1;8.31;-1;0.33;0.67;0.17;0;0;0.0;-1;0.0;-1;4;-1;-1;5;-1;


Trash in round 2: (43);https://stackoverflow.com/questions/9338190;0;1.78;10.0;0.78;8.89;0.82;0.33;0.67;0.02;0;0;8.98;0.59;0.64;0.98;1;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/18072082;1;1.73;10.72;0.83;10.22;0.94;0.33;0.67;0.02;0;0;9.56;0.63;0.36;0.55;3;0.2;0.1;4;0.0;
;https://stackoverflow.com/questions/16046646;2;1.63;8.72;0.68;9.84;0.91;0.33;0.33;0.04;0;0;14.93;0.98;0.46;0.69;2;0.1;0.2;10;0.0;
;https://stackoverflow.com/questions/4440896;3;1.6;7.72;0.6;8.51;0.78;0.33;0.33;0.03;0;0;10.05;0.66;0.47;0.71;4;0.2;0.3;29;0.0;
;https://stackoverflow.com/questions/53801778;4;1.38;7.88;0.61;7.94;0.73;0.0;0.33;0.01;0;0;9.45;0.62;0.33;0.5;2;0.1;0.2;10;0.0;
;https://stackoverflow.com/questions/16137713;5;2.16;6.56;0.51;8.56;0.79;0.0;0.67;0.02;0;0;10.5;0.69;0.34;0.52;11;0.7;0.8;547;0.5;
;https://stackoverflow.com/questions/19764647;7;1.64;9.69;0.75;8.2;0.76;0.33;0.67;0.01;0;0;9.79;0.64;0.41;0.62;4;0.2;0.2;6;0.0;
;https://stackoverflow.com/questions/11227105;8;1.64;9.22;0.72;8.11;0.75;0.67;0.33;0.04;0;0;9.85;0.65;0.46;0.69;3;0.2;0.2;4;0.0;
;https://stackoverflow.com/questions/6174741;9;1.66;9.72;0.76;9.53;0.88;0.33;0.33;0.02;0;0;9.57;0.63;0.35;0.53;3;0.2;0.2;10;0.0;
;https://stackoverflow.com/questions/51935636;10;1.26;6.47;0.5;7.39;0.68;0.33;0.67;0.02;0;0;9.53;0.63;0.34;0.53;2;0.1;0.2;10;0.0;
;https://stackoverflow.com/questions/12157300;11;1.91;10.38;0.81;9.11;0.84;0.0;0.33;0.02;0;0;9.08;0.6;0.38;0.57;4;0.2;0.5;81;0.1;
;https://stackoverflow.com/questions/15585888;12;1.65;9.99;0.78;8.76;0.81;0.67;0.67;0.02;0;0;9.65;0.63;0.36;0.55;3;0.2;0.2;3;0.0;
;https://stackoverflow.com/questions/7677093;13;1.42;6.95;0.54;8.56;0.79;0.33;0.33;0.05;0;0;9.29;0.61;0.44;0.68;3;0.2;0.1;7;0.0;
;https://stackoverflow.com/questions/18747338;15;1.58;9.3;0.72;8.9;0.82;0.67;0.67;0.03;0;0;12.21;0.8;0.39;0.6;1;0.1;0.2;4;0.0;
;https://stackoverflow.com/questions/31131470;16;1.66;8.75;0.68;8.8;0.81;0.67;0.67;0.05;0;0;8.96;0.59;0.63;0.95;2;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/45820781;17;1.43;7.7;0.6;8.3;0.76;0.33;0.33;0.04;0;0;9.05;0.59;0.4;0.61;1;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/14582531;18;1.91;12.86;1.0;10.58;0.98;0.67;0.67;0.04;0;0;9.86;0.65;0.36;0.55;2;0.1;0.2;8;0.0;
;https://stackoverflow.com/questions/12688287;19;1.55;7.58;0.59;8.4;0.77;0.33;0.33;0.02;0;0;10.98;0.72;0.49;0.74;3;0.2;0.2;10;0.0;
;https://stackoverflow.com/questions/13274388;20;1.39;6.58;0.51;8.52;0.79;0.33;0.67;0.02;0;0;10.91;0.71;0.38;0.58;2;0.1;0.3;12;0.0;
;https://stackoverflow.com/questions/11118070;21;2.22;9.08;0.71;8.76;0.81;0.33;0.67;0.02;0;0;9.44;0.62;0.35;0.53;12;0.8;0.6;305;0.3;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I set the value of file attributes?


Found Threads: (1);Pivot;------;------;10.31;------;9.32;------;------;------;------;1;0;11.56;------;0.65;------;20.0;------;------;691.0
;https://stackoverflow.com/questions/18109418;119;1.83;8.76;0.85;7.98;0.86;0.33;1.0;0.07;0;0;11.24;0.97;0.52;0.8;1;0.1;0.2;6;0.0;

Missed Threads: (1);https://stackoverflow.com/questions/664432;-1;7.14;6.9;-1;7.38;-1;0.33;1.0;0.17;2;0;0.0;-1;0.0;-1;11;-1;-1;287;-1;


Trash in round 2: (120);https://stackoverflow.com/questions/2056221;0;2.73;5.81;0.56;6.95;0.75;0.0;1.0;0.01;0;0;9.0;0.78;0.44;0.68;20;1.0;0.9;691;1.0;
;https://stackoverflow.com/questions/7643511;1;1.88;9.02;0.87;7.54;0.81;0.67;0.33;0.02;1;0;10.29;0.89;0.58;0.89;1;0.1;0.2;12;0.0;
;https://stackoverflow.com/questions/8533892;2;1.5;6.13;0.59;7.12;0.76;0.33;1.0;0.03;0;0;10.38;0.9;0.36;0.55;3;0.1;0.4;27;0.0;
;https://stackoverflow.com/questions/2815523;3;1.33;6.32;0.61;5.7;0.61;0.0;0.67;0.03;0;0;8.81;0.76;0.34;0.52;2;0.1;0.2;8;0.0;
;https://stackoverflow.com/questions/45453500;4;1.26;5.86;0.57;6.1;0.65;0.0;1.0;0.03;0;0;11.35;0.98;0.35;0.54;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/17025553;5;1.54;8.27;0.8;7.01;0.75;0.0;1.0;0.02;0;0;10.55;0.91;0.35;0.53;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/24306534;6;1.34;5.63;0.55;6.08;0.65;0.33;1.0;0.03;0;0;11.02;0.95;0.35;0.54;4;0.2;0.2;11;0.0;
;https://stackoverflow.com/questions/9477257;7;1.56;6.04;0.59;6.06;0.65;0.33;1.0;0.04;0;0;9.38;0.81;0.59;0.91;5;0.2;0.2;9;0.0;
;https://stackoverflow.com/questions/32953836;8;1.63;6.66;0.65;7.3;0.78;0.33;0.67;0.04;0;0;9.66;0.84;0.58;0.88;1;0.1;0.2;10;0.0;
;https://stackoverflow.com/questions/5357131;9;1.44;7.03;0.68;6.45;0.69;0.33;1.0;0.02;0;0;10.27;0.89;0.34;0.53;1;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/10126982;10;1.42;6.08;0.59;6.96;0.75;0.0;0.67;0.02;0;0;8.93;0.77;0.4;0.61;3;0.1;0.2;9;0.0;
;https://stackoverflow.com/questions/26741381;11;1.34;5.71;0.55;6.64;0.71;0.0;1.0;0.03;0;0;10.72;0.93;0.43;0.66;1;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/20024848;12;1.44;5.6;0.54;8.22;0.88;0.0;0.67;0.03;0;0;10.49;0.91;0.4;0.62;1;0.1;0.2;16;0.0;
;https://stackoverflow.com/questions/25436071;13;1.78;8.98;0.87;8.11;0.87;0.33;0.33;0.04;0;0;8.73;0.75;0.48;0.74;2;0.1;0.1;4;0.0;
